year,circuit,stay_out_driver,pitting_car,pit_lap,stay_out_laps,gap_ahead,tire_age,ca_tire_age,tire_age_delta,compound,own_pace,threat_pace,pace_delta,deg_delta,ca_deg_delta,closing_rate,pit_loss,pit_loss_fraction,race_progress,overcut_success
2024,Spanish Grand Prix,ALO,STR,17,2,1.558,16.0,16.0,0.0,SOFT,80.997,81.023,-0.02599999999999625,0.2613000000000038,-0.14990000000000192,-0.16739999999999994,22.293,0.275232416015408,0.24242424242424243,0
2024,Spanish Grand Prix,ALO,STR,37,8,1.232,18.0,20.0,-2.0,MEDIUM,79.0635,79.1585,-0.09499999999999886,-0.028299999999997823,0.07849999999999888,-0.3025999999999964,22.293,0.28196323208560203,0.5454545454545454,1
2024,Spanish Grand Prix,ALB,RIC,16,2,3.275,15.0,15.0,0.0,MEDIUM,81.467,81.191,0.27599999999999625,-0.01550000000000795,0.007700000000000002,0.29740000000000066,22.293,0.27364454318926684,0.22727272727272727,0
2024,Spanish Grand Prix,ALO,BOT,11,8,0.825,10.0,10.0,0.0,SOFT,81.98,81.85499999999999,0.1250000000000142,-0.39530000000000476,-0.06820000000000581,-0.21600000000000016,22.293,0.27193217858014146,0.15151515151515152,0
2024,Spanish Grand Prix,ALO,BOT,28,17,0.251,9.0,19.0,-10.0,MEDIUM,79.70349999999999,81.47749999999999,-1.774000000000001,0.07570000000000437,0.296699999999992,-0.2882999999999984,22.293,0.2796991349187928,0.4090909090909091,1
2024,Spanish Grand Prix,RIC,MAG,10,6,3.606,9.0,9.0,0.0,SOFT,82.61500000000001,81.936,0.679000000000002,-0.1621999999999904,-0.25499999999999534,0.9446999999999993,22.293,0.2698420383707559,0.13636363636363635,0
2024,Spanish Grand Prix,RIC,MAG,29,13,1.514,12.0,18.0,-6.0,MEDIUM,79.80950000000001,80.243,-0.4334999999999809,0.07810000000000375,-0.02280000000000169,-0.5739000000000002,22.293,0.2793276489640957,0.42424242424242425,0
2024,Spanish Grand Prix,PER,ALB,18,13,0.395,7.0,17.0,-10.0,SOFT,79.412,82.1155,-2.703499999999991,0.06350000000000683,0.322900000000008,-2.7422999999999944,22.293,0.2807258348864151,0.25757575757575757,1
2024,Spanish Grand Prix,RIC,TSU,9,7,0.648,8.0,8.0,0.0,SOFT,82.689,83.012,-0.3230000000000075,0.12329999999999938,0.128999999999995,0.07720000000000003,22.293,0.26960055146391904,0.12121212121212122,0
2024,Spanish Grand Prix,ALB,TSU,27,16,2.26,8.0,17.0,-9.0,SOFT,79.69900000000001,80.32050000000001,-0.6214999999999975,0.12289999999999351,-0.41509999999999875,0.025599999999999967,22.293,0.27971492741439663,0.3939393939393939,1
2024,Spanish Grand Prix,ZHO,SAR,14,27,10.239,4.0,13.0,-9.0,MEDIUM,79.589,82.131,-2.5420000000000016,0.19700000000001838,-0.04040000000000297,-2.339500000000003,22.293,0.2801015215670507,0.19696969696969696,1
2024,Austrian Grand Prix,SAI,RUS,22,25,2.727,21.0,21.0,0.0,MEDIUM,70.531,70.3575,0.1735000000000042,-0.0207000000000017,-0.0032000000000001597,0.22049999999999934,21.668,0.3072124314131375,0.29577464788732394,0
2024,Austrian Grand Prix,SAI,RUS,46,1,3.92,23.0,23.0,0.0,HARD,68.316,68.422,-0.10599999999999454,0.03819999999999611,0.04279999999999901,-0.0069999999999999585,21.668,0.3171731366005035,0.6338028169014085,0
2024,Austrian Grand Prix,RUS,PIA,25,21,12.505,2.0,24.0,-22.0,MEDIUM,69.2475,69.9645,-0.7169999999999987,0.12110787172011643,-0.20779999999999804,-3.362299999999992,21.668,0.3129066031264666,0.3380281690140845,0
2024,Austrian Grand Prix,HAM,PIA,51,2,1.049,29.0,25.0,4.0,HARD,68.14,67.62700000000001,0.512999999999991,-0.08320000000000191,-0.10830000000000323,-5.9882999999999855,21.668,0.3179923686527737,0.704225352112676,0
2024,Austrian Grand Prix,PIA,SAI,22,3,3.805,21.0,21.0,0.0,MEDIUM,70.572,70.531,0.04099999999999682,0.018400000000000253,-0.0207000000000017,0.6330999999999968,21.668,0.307033951142096,0.29577464788732394,0
2024,Austrian Grand Prix,HAM,SAI,47,6,3.001,25.0,24.0,1.0,HARD,68.1305,68.281,-0.15050000000000807,-0.07269999999999995,0.00020000000000043125,-0.01770000000000026,21.668,0.3180367089629461,0.647887323943662,0
2024,Austrian Grand Prix,PIA,HAM,21,4,1.638,20.0,20.0,0.0,MEDIUM,70.5355,70.6385,-0.10299999999999443,0.010199999999996736,0.061399999999994674,-0.11939999999999955,21.668,0.3071928319782237,0.28169014084507044,0
2024,Austrian Grand Prix,NOR,VER,23,28,5.928,22.0,22.0,0.0,MEDIUM,70.119,70.2885,-0.16949999999999932,-0.09390000000000119,-0.04750000000000056,-0.02899999999999925,21.668,0.3090175273463683,0.30985915492957744,0
2024,Austrian Grand Prix,OCO,HUL,11,8,0.809,10.0,10.0,0.0,MEDIUM,71.199,71.21199999999999,-0.012999999999991019,0.07759999999999316,0.07019999999999658,-0.07819999999999994,21.668,0.30433011699602525,0.14084507042253522,0
2024,Austrian Grand Prix,OCO,HUL,39,4,8.033,19.0,27.0,-8.0,HARD,69.42750000000001,69.572,-0.14449999999999363,-0.28040000000000553,-0.06490000000000165,1.1520999999999955,21.668,0.3120953512657088,0.5352112676056338,0
2024,Austrian Grand Prix,TSU,PER,21,23,11.074,20.0,20.0,0.0,MEDIUM,71.446,70.8075,0.6384999999999934,-0.011200000000001813,-0.04270000000000423,2.0992999999999915,21.668,0.303278000167959,0.28169014084507044,0
2024,Austrian Grand Prix,GAS,MAG,10,10,0.704,9.0,9.0,0.0,MEDIUM,71.07,71.1015,-0.0315000000000083,0.09070000000000457,0.11370000000000226,-0.0005999999999999424,21.668,0.3048825102012101,0.1267605633802817,0
2024,Austrian Grand Prix,OCO,MAG,38,5,3.543,18.0,27.0,-9.0,HARD,69.72800000000001,69.7205,0.00750000000000739,-0.09310000000000242,0.01270000000000193,0.5627999999999982,21.668,0.31075034419458464,0.5211267605633803,0
2024,Austrian Grand Prix,TSU,RIC,10,11,1.747,9.0,9.0,0.0,MEDIUM,71.1575,70.98349999999999,0.1740000000000066,-0.007899999999994724,0.08120000000000198,0.17689999999999984,21.668,0.3045076063661596,0.1267605633802817,0
2024,Austrian Grand Prix,OCO,RIC,37,6,2.026,17.0,26.0,-9.0,HARD,69.8105,69.83850000000001,-0.028000000000005798,-0.04449999999999628,0.0001999999999980851,0.3931999999999961,21.668,0.31038310855816814,0.5070422535211268,0
2024,Austrian Grand Prix,TSU,GAS,20,1,3.084,19.0,19.0,0.0,MEDIUM,71.446,71.369,0.07699999999999818,-0.0109000000000003,0.020499999999998197,0.06859999999999983,21.668,0.303278000167959,0.2676056338028169,0
2024,Austrian Grand Prix,OCO,GAS,42,1,0.579,22.0,21.0,1.0,HARD,69.68799999999999,69.372,0.3159999999999883,0.21429999999999919,0.04360000000000318,-0.8630999999999942,21.668,0.31092871082539325,0.5774647887323944,0
2024,Austrian Grand Prix,SAR,LEC,16,4,17.236,20.0,14.0,6.0,MEDIUM,71.868,70.77449999999999,1.093500000000006,-0.023099999999999826,0.18069999999999134,-0.8145999999999999,21.668,0.30149718929147884,0.2112676056338028,0
2024,Austrian Grand Prix,ZHO,LEC,33,18,23.036,4.0,16.0,-12.0,MEDIUM,69.08800000000001,68.787,0.30100000000000193,0.5880000000000101,-0.22219999999999787,-5.148500000000007,21.668,0.3136289949050486,0.4507042253521127,0
2024,Austrian Grand Prix,GAS,OCO,19,1,1.33,18.0,18.0,0.0,MEDIUM,71.369,71.307,0.06199999999999761,0.07050000000000264,-0.012899999999998999,0.025800000000000177,21.668,0.3036052067424232,0.2535211267605634,0
2024,Austrian Grand Prix,TSU,OCO,43,1,2.421,21.0,23.0,-2.0,HARD,69.287,69.68799999999999,-0.40099999999998204,0.004400000000004556,0.04839999999999954,0.7183999999999978,21.668,0.31272821741452217,0.5915492957746479,0
2024,Austrian Grand Prix,HUL,STR,20,19,6.372,8.0,20.0,-12.0,HARD,70.381,71.517,-1.1359999999999957,-0.004600000000005038,0.014599999999995212,1.3454999999999946,21.668,0.307867180062801,0.2676056338028169,0
2024,Austrian Grand Prix,HUL,TSU,21,18,7.761,9.0,20.0,-11.0,HARD,70.2485,71.446,-1.197499999999991,-0.10229999999999417,-0.011200000000001813,1.5814999999999924,21.668,0.30844786721424655,0.28169014084507044,0
2024,Austrian Grand Prix,STR,ALB,12,8,0.726,12.0,11.0,1.0,MEDIUM,71.19399999999999,71.20400000000001,-0.010000000000019327,-0.012399999999992587,-0.0019999999999925906,0.03159999999999997,21.668,0.30435149029412595,0.15492957746478872,0
2024,Austrian Grand Prix,STR,ALB,39,4,0.514,18.0,26.0,-8.0,MEDIUM,69.69749999999999,70.005,-0.30750000000000455,0.026199999999992733,0.03589999999999397,-0.15999999999999975,21.668,0.31088633021270495,0.5352112676056338,0
2024,Austrian Grand Prix,ZHO,BOT,19,9,4.89,18.0,18.0,0.0,HARD,71.67000000000002,71.44800000000001,0.2220000000000084,0.30409999999999765,0.045199999999995986,0.013699999999999758,21.668,0.3023301241802706,0.2535211267605634,0
2024,Austrian Grand Prix,LEC,ZHO,28,5,4.409,11.0,27.0,-16.0,MEDIUM,69.0175,71.7705,-2.753,-0.049099999999999644,0.09449999999999799,0.8571999999999912,21.668,0.31394936066939544,0.38028169014084506,1
2024,Austrian Grand Prix,ALB,ALO,11,1,0.697,10.0,13.0,-3.0,MEDIUM,71.20400000000001,71.2505,-0.04649999999999466,-0.022000000000003263,0.03069999999999853,0.03310000000000002,21.668,0.3043087466996236,0.14084507042253522,0
2024,Austrian Grand Prix,OCO,ALO,35,8,0.52,15.0,24.0,-9.0,HARD,69.91300000000001,70.001,-0.08799999999999386,-0.04929999999999801,0.03639999999999921,-0.010099999999999991,21.668,0.30992805343784413,0.4788732394366197,1
2024,Austrian Grand Prix,PIA,NOR,23,2,11.526,22.0,22.0,0.0,MEDIUM,70.572,70.119,0.45300000000000296,-0.09450000000000096,-0.09390000000000119,2.165999999999998,21.668,0.307033951142096,0.30985915492957744,0
2024,British Grand Prix,SAI,VER,26,13,1.236,25.0,25.0,0.0,MEDIUM,91.098,91.164,-0.0660000000000025,0.32190000000000135,0.5636000000000025,0.05170000000000012,29.378,0.3224878702057125,0.4807692307692308,0
2024,British Grand Prix,SAI,VER,38,1,10.854,11.0,11.0,0.0,INTERMEDIATE,100.629,100.0605,0.5685000000000002,-0.621399999999987,-0.8592999999999994,0.5654999999999977,29.378,0.2919436742887239,0.7115384615384616,0
2024,British Grand Prix,PIA,NOR,27,1,1.498,26.0,26.0,0.0,MEDIUM,91.351,91.48750000000001,-0.13650000000001228,2.1570999999999985,2.3810999999999956,-0.1656000000000001,29.378,0.32159472802706046,0.5,0
2024,British Grand Prix,SAI,NOR,39,11,21.099,12.0,11.0,1.0,INTERMEDIATE,99.3535,98.82650000000001,0.5269999999999868,-1.2635999999999892,-1.3936999999999966,5.361099999999976,29.378,0.2956916464945875,0.7307692307692307,0
2024,British Grand Prix,HUL,PIA,38,1,19.525,11.0,9.0,2.0,INTERMEDIATE,101.3695,100.741,0.6285000000000025,-0.7904999999999955,-0.944399999999986,0.5430999999999988,29.378,0.28981103783682466,0.7115384615384616,0
2024,British Grand Prix,HUL,SAI,26,13,16.751,25.0,25.0,0.0,MEDIUM,91.56450000000001,91.098,0.4665000000000106,0.7027000000000088,0.32190000000000135,0.33420000000000205,29.378,0.320844868917539,0.4807692307692308,0
2024,British Grand Prix,ALO,HUL,26,1,2.153,25.0,25.0,0.0,MEDIUM,91.9945,91.56450000000001,0.4299999999999926,0.6161000000000042,0.7027000000000088,0.3452000000000008,29.378,0.31934517824435155,0.4807692307692308,0
2024,British Grand Prix,TSU,STR,26,1,0.636,25.0,25.0,0.0,MEDIUM,92.1885,92.406,-0.21750000000000114,0.429299999999997,0.558,-0.07030000000000017,29.378,0.31867315337596336,0.4807692307692308,0
2024,British Grand Prix,TSU,ALO,27,11,2.0,26.0,26.0,0.0,MEDIUM,93.309,93.407,-0.09799999999999898,2.2894999999999976,2.4353999999999956,0.4661000000000001,29.378,0.3148463706609223,0.5,0
2024,British Grand Prix,MAG,ALB,27,10,0.825,26.0,26.0,0.0,MEDIUM,92.90700000000001,93.3055,-0.3984999999999843,2.6641999999999952,2.346099999999996,0.014799999999999624,29.378,0.3162086818000796,0.5,0
2024,British Grand Prix,ALB,TSU,27,11,0.574,26.0,26.0,0.0,MEDIUM,93.3055,93.309,-0.003500000000002501,2.346099999999996,2.2894999999999976,-0.08120000000000001,29.378,0.3148581809218106,0.5,0
2024,British Grand Prix,SAR,MAG,27,11,2.073,26.0,26.0,0.0,MEDIUM,93.881,92.90700000000001,0.9739999999999895,2.4673999999999956,2.6641999999999952,-2.0059999999999985,29.378,0.3129280685122655,0.5,0
2024,British Grand Prix,SAR,MAG,37,1,3.34,9.0,9.0,0.0,INTERMEDIATE,103.6885,103.33250000000001,0.35599999999999454,-0.3556999999999906,-0.328499999999985,0.19759999999999883,29.378,0.28332939525598305,0.6923076923076923,0
2024,British Grand Prix,BOT,RIC,26,11,12.364,25.0,25.0,0.0,MEDIUM,94.304,93.936,0.367999999999995,1.174200000000005,1.0844000000000065,0.5054000000000021,29.378,0.31152443162538174,0.4807692307692308,0
2024,British Grand Prix,STR,LEC,19,7,1.334,18.0,18.0,0.0,MEDIUM,93.4255,93.125,0.30049999999999955,0.8730000000000029,0.9004999999999997,0.1653000000000005,29.378,0.31445376262369484,0.34615384615384615,1
2024,British Grand Prix,PER,LEC,27,1,3.294,7.0,7.0,0.0,INTERMEDIATE,105.3215,106.498,-1.1765000000000043,0.20829999999999402,0.4683999999999991,-1.1071000000000004,29.378,0.2789363995005768,0.5,0
2024,British Grand Prix,ZHO,OCO,19,7,19.002,6.0,18.0,-12.0,MEDIUM,95.67750000000001,96.50150000000001,-0.8239999999999981,1.9371000000000151,0.9629000000000019,-1.4382000000000035,29.378,0.30705233727887954,0.34615384615384615,0
2024,British Grand Prix,RIC,PER,19,7,0.55,18.0,18.0,0.0,MEDIUM,94.18450000000001,93.5535,0.6310000000000144,0.9871999999999986,0.7289000000000003,-2.793000000000006,29.378,0.31191968954551963,0.34615384615384615,1
2024,British Grand Prix,OCO,PER,37,1,12.183,10.0,8.0,2.0,INTERMEDIATE,102.0635,102.0085,0.05500000000000682,-0.9841000000000047,-0.6116999999999987,0.21939999999999807,29.378,0.28784041307617314,0.6923076923076923,0
2024,Hungarian Grand Prix,VER,PIA,18,3,7.541,17.0,17.0,0.0,MEDIUM,83.75750000000001,83.3545,0.4030000000000058,-0.07619999999999165,-0.03539999999999571,1.1485999999999967,21.791,0.26016774617198457,0.24285714285714285,0
2024,Hungarian Grand Prix,VER,PIA,47,2,9.212,25.0,29.0,-4.0,HARD,81.0315,81.354,-0.3225000000000051,0.1026000000000006,-0.04459999999999622,3.0098000000000065,21.791,0.26892011131473564,0.6571428571428571,0
2024,Hungarian Grand Prix,VER,NOR,17,4,3.557,16.0,16.0,0.0,MEDIUM,83.88300000000001,83.5,0.3830000000000098,-0.014899999999997898,-0.013099999999997183,0.3430000000000003,21.791,0.25977850100735544,0.22857142857142856,0
2024,Hungarian Grand Prix,VER,NOR,45,4,8.151,23.0,28.0,-5.0,HARD,80.77799999999999,81.5435,-0.765500000000003,-0.30339999999999884,-0.0055999999999968835,-0.7350000000000015,21.791,0.2697640446656268,0.6285714285714286,0
2024,Hungarian Grand Prix,LEC,HAM,16,7,1.735,15.0,15.0,0.0,MEDIUM,83.925,83.809,0.11599999999999966,0.022199999999993614,0.008999999999996386,0.011600000000000131,21.791,0.2596484956806673,0.21428571428571427,0
2024,Hungarian Grand Prix,VER,HAM,40,9,0.782,18.0,23.0,-5.0,HARD,82.252,82.39699999999999,-0.14499999999999602,-0.13380000000000633,-0.04230000000000804,-0.15050000000000005,21.791,0.2649297281525069,0.5571428571428572,0
2024,Hungarian Grand Prix,PIA,LEC,23,24,6.243,5.0,22.0,-17.0,HARD,82.214,83.2935,-1.079499999999996,-0.23099999999997683,-0.11959999999999714,0.7621000000000014,21.791,0.2650521808937651,0.3142857142857143,1
2024,Hungarian Grand Prix,SAI,LEC,40,7,7.509,18.0,16.0,2.0,HARD,81.469,81.988,-0.5190000000000055,-0.11380000000000852,0.13729999999999465,-0.5067000000000013,21.791,0.26747597245578075,0.5571428571428572,0
2024,Hungarian Grand Prix,LEC,VER,21,2,3.568,20.0,20.0,0.0,MEDIUM,83.5635,83.50450000000001,0.0589999999999975,-0.16200000000000553,-0.13510000000000283,0.08589999999999991,21.791,0.260771748430834,0.2857142857142857,0
2024,Hungarian Grand Prix,PIA,SAI,21,26,3.497,3.0,20.0,-17.0,HARD,82.82300000000001,83.70949999999999,-0.8864999999999839,0.06322950819672112,-0.10610000000000026,-2.652899999999988,21.791,0.26310324426789655,0.2857142857142857,1
2024,Hungarian Grand Prix,RUS,PER,47,6,2.864,13.0,18.0,-5.0,MEDIUM,80.208,80.1845,0.023499999999998522,0.08919999999999487,0.16459999999999803,0.01499999999999994,21.791,0.2716811290644325,0.6571428571428571,0
2024,Hungarian Grand Prix,ALO,RUS,33,4,10.861,26.0,32.0,-6.0,MEDIUM,82.2675,83.3205,-1.0529999999999973,-0.4472000000000088,-0.23540000000000322,-1.0504000000000022,21.791,0.264879812805786,0.45714285714285713,0
2024,Hungarian Grand Prix,RUS,TSU,29,4,0.698,28.0,28.0,0.0,HARD,84.158,84.133,0.025000000000005684,-0.08849999999999435,-0.1514,-0.011099999999999798,21.791,0.2589296323581834,0.4,0
2024,Hungarian Grand Prix,TSU,STR,14,15,2.299,13.0,16.0,-3.0,MEDIUM,84.08,84.248,-0.16800000000000637,0.094599999999996,0.07839999999999842,-0.14700000000000055,21.791,0.2591698382492864,0.18571428571428572,0
2024,Hungarian Grand Prix,STR,ALO,7,7,0.806,9.0,8.0,1.0,SOFT,85.77700000000002,85.773,0.004000000000019099,-0.22509999999998884,-0.20220000000000068,0.11460000000000001,21.791,0.25404245893421307,0.08571428571428572,0
2024,Hungarian Grand Prix,STR,ALO,37,8,2.112,23.0,30.0,-7.0,MEDIUM,82.7485,82.53049999999999,0.21800000000001774,0.2258000000000003,0.09619999999999848,0.09439999999999943,21.791,0.26334012096896015,0.5142857142857142,0
2024,Hungarian Grand Prix,TSU,RIC,7,22,0.573,6.0,6.0,0.0,MEDIUM,85.8835,85.88850000000001,-0.005000000000009663,-0.21879999999998426,-0.2934999999999873,-0.0024999999999999766,21.791,0.25372743309250323,0.08571428571428572,1
2024,Hungarian Grand Prix,BOT,RIC,28,17,0.779,11.0,20.0,-9.0,HARD,84.1005,84.138,-0.037500000000008527,0.008600000000005461,-0.001800000000006816,0.12699999999999917,21.791,0.25910666405074884,0.38571428571428573,0
2024,Hungarian Grand Prix,STR,HUL,29,16,0.323,15.0,26.0,-11.0,MEDIUM,84.324,84.86449999999999,-0.5404999999999944,-0.14579999999999918,0.3336999999999963,-0.14459999999999998,21.791,0.25841990417911864,0.4,1
2024,Hungarian Grand Prix,MAG,ALB,6,28,0.831,5.0,5.0,0.0,SOFT,86.18549999999999,86.1525,0.03299999999998704,-0.2912000000000014,-0.20659999999999581,0.07189999999999998,21.791,0.25283835447958186,0.07142857142857142,0
2024,Hungarian Grand Prix,MAG,ALB,29,5,1.65,22.0,22.0,0.0,HARD,84.142,84.24199999999999,-0.09999999999999432,0.0641999999999953,0.053500000000001366,-0.10390000000000003,21.791,0.25897886905469325,0.4,0
2024,Hungarian Grand Prix,RIC,MAG,6,1,0.656,5.0,5.0,0.0,MEDIUM,86.219,86.18549999999999,0.03350000000000364,-0.27429999999999577,-0.2912000000000014,0.04369999999999996,21.791,0.2527401152878136,0.07142857142857142,0
2024,Hungarian Grand Prix,BOT,MAG,34,11,0.451,17.0,27.0,-10.0,HARD,83.6165,83.8245,-0.2079999999999984,-0.08429999999999536,-0.13110000000000355,0.010099999999999838,21.791,0.26060645925146353,0.4714285714285714,0
2024,Hungarian Grand Prix,RUS,BOT,16,17,1.173,15.0,16.0,-1.0,HARD,84.48949999999999,84.4,0.08949999999998681,-0.006300000000000046,0.004799999999997543,0.09390000000000016,21.791,0.25791370525331553,0.21428571428571427,1
2024,Hungarian Grand Prix,PER,SAR,8,20,0.459,7.0,7.0,0.0,HARD,85.935,85.92150000000001,0.013499999999993406,-0.2605999999999996,-0.2580999999999986,0.0024999999999999072,21.791,0.2535753767382324,0.1,1
2024,Hungarian Grand Prix,ZHO,SAR,33,3,3.244,25.0,24.0,1.0,HARD,83.8825,83.849,0.03349999999998943,0.10329999999999753,-0.09879999999999797,-0.1427000000000001,21.791,0.2597800494739666,0.45714285714285713,0
2024,Hungarian Grand Prix,RUS,OCO,6,27,0.344,5.0,5.0,0.0,HARD,86.0575,86.20150000000001,-0.14400000000000546,-0.24060000000000242,-0.21769999999999481,-0.07709999999999992,21.791,0.253214420590884,0.07142857142857142,1
2024,Hungarian Grand Prix,SAR,OCO,30,3,0.715,21.0,23.0,-2.0,HARD,83.798,84.0605,-0.26250000000000284,0.024600000000006565,0.06370000000000287,-0.22889999999999966,21.791,0.26004200577579417,0.4142857142857143,0
2024,Hungarian Grand Prix,GAS,ZHO,7,21,0.601,6.0,7.0,-1.0,HARD,86.075,86.088,-0.012999999999991019,-0.2453999999999902,-0.31299999999999656,0.025800000000000017,21.791,0.2531629392971246,0.08571428571428572,0
2024,Hungarian Grand Prix,HUL,GAS,28,1,1.64,25.0,27.0,-2.0,HARD,84.3945,84.481,-0.08650000000000091,0.26029999999999454,0.0296999999999957,-0.1341999999999995,21.791,0.25820402988346397,0.38571428571428573,0
2024,Belgian Grand Prix,LEC,HAM,11,1,2.093,10.0,10.0,0.0,MEDIUM,109.408,109.21249999999999,0.19550000000000978,0.027799999999989864,0.08189999999999471,0.20309999999999992,23.052,0.21069757238958758,0.22727272727272727,0
2024,Belgian Grand Prix,PIA,HAM,26,4,4.838,14.0,14.0,0.0,HARD,106.785,106.7655,0.019499999999993634,-0.14379999999999388,-0.20719999999999633,0.890700000000002,23.052,0.21587301587301588,0.5681818181818182,0
2024,Belgian Grand Prix,SAI,PIA,11,9,1.812,10.0,10.0,0.0,HARD,109.7035,109.6365,0.06700000000000728,-0.0433000000000026,-0.0014999999999999202,0.2954999999999997,23.052,0.21013003231437463,0.22727272727272727,0
2024,Belgian Grand Prix,SAI,LEC,12,8,5.82,11.0,11.0,0.0,HARD,109.7035,109.3665,0.3370000000000033,-0.17429999999999482,0.012200000000006771,1.2559000000000018,23.052,0.21013003231437463,0.25,0
2024,Belgian Grand Prix,PIA,LEC,25,5,2.698,13.0,12.0,1.0,HARD,106.911,107.048,-0.13700000000000045,-0.06780000000000332,-0.023099999999997615,-0.10109999999999969,23.052,0.21561859864747313,0.5454545454545454,0
2024,Belgian Grand Prix,ALO,VER,10,3,3.905,9.0,9.0,0.0,MEDIUM,110.418,109.763,0.6550000000000011,0.052900000000011334,0.033300000000009995,0.6757999999999995,23.052,0.20877030918871922,0.20454545454545456,0
2024,Belgian Grand Prix,NOR,VER,28,1,0.98,12.0,17.0,-5.0,HARD,106.34,106.3245,0.015500000000002956,-0.3214999999999939,-0.30949999999999545,0.0875999999999997,23.052,0.21677637765657323,0.6136363636363636,0
2024,Belgian Grand Prix,HAM,NOR,15,11,8.816,3.0,14.0,-11.0,HARD,107.3765,109.119,-1.7425000000000068,0.2622631578947369,-0.2210000000000069,1.2437999999999982,23.052,0.21468384609295332,0.3181818181818182,0
2024,Belgian Grand Prix,HAM,SAI,20,6,4.369,8.0,19.0,-11.0,HARD,106.92750000000001,107.9445,-1.016999999999996,-0.04760000000000092,-0.07459999999999746,-1.045599999999997,23.052,0.2155853265062776,0.4318181818181818,1
2024,Belgian Grand Prix,PIA,PER,11,19,1.539,10.0,10.0,0.0,MEDIUM,109.6365,109.4805,0.1559999999999917,-0.0014999999999999202,-0.01250000000000742,0.23639999999999994,23.052,0.2102584449521829,0.22727272727272727,1
2024,Belgian Grand Prix,STR,RIC,8,4,0.902,7.0,7.0,0.0,MEDIUM,110.619,110.5855,0.03350000000000364,-0.08460000000000677,-0.023499999999997058,0.09250000000000005,23.052,0.20839096357768558,0.1590909090909091,0
2024,Belgian Grand Prix,MAG,STR,12,5,2.11,11.0,11.0,0.0,MEDIUM,110.9945,110.7575,0.23700000000000898,0.1083000000000182,-0.18929999999998842,-0.00559999999999991,23.052,0.20768596642175963,0.25,0
2024,Belgian Grand Prix,OCO,ALB,8,4,0.728,7.0,7.0,0.0,MEDIUM,110.4885,110.49950000000001,-0.01100000000000989,0.10610000000000717,0.14990000000000347,-0.05220000000000018,23.052,0.20863709797852265,0.1590909090909091,0
2024,Belgian Grand Prix,OCO,ALB,23,7,1.373,10.0,14.0,-4.0,HARD,108.3205,108.7935,-0.472999999999999,-0.08630000000000944,-0.05259999999999316,0.19970000000000032,23.052,0.21281290245152118,0.5,1
2024,Belgian Grand Prix,BOT,GAS,9,2,0.844,8.0,8.0,0.0,MEDIUM,110.7915,110.774,0.017499999999998295,0.1866999999999898,0.2034999999999999,-0.008800000000000032,23.052,0.20806650329673304,0.18181818181818182,0
2024,Belgian Grand Prix,BOT,GAS,28,7,1.635,16.0,18.0,-2.0,HARD,107.982,107.768,0.21399999999999864,-0.17700000000000204,-0.1476000000000068,0.2203999999999988,23.052,0.21348002444851918,0.6136363636363636,0
2024,Belgian Grand Prix,ALB,MAG,17,6,1.768,8.0,16.0,-8.0,MEDIUM,109.619,110.048,-0.42900000000000205,-0.0373999999999995,-0.42851428571428407,0.14210000000000048,23.052,0.21029201142137768,0.36363636363636365,0
2024,Belgian Grand Prix,STR,BOT,11,1,1.653,10.0,10.0,0.0,MEDIUM,110.84349999999999,110.85300000000001,-0.00950000000001694,0.012699999999988425,-0.08680000000000733,0.32610000000000006,23.052,0.20796889307898073,0.22727272727272727,0
2024,Belgian Grand Prix,ALB,TSU,15,8,1.101,6.0,14.0,-8.0,MEDIUM,109.52600000000001,110.7435,-1.217499999999987,0.14230000000000892,-0.25229999999999764,-1.6309999999999978,23.052,0.2104705731972317,0.3181818181818182,1
2024,Belgian Grand Prix,MAG,HUL,7,10,0.714,6.0,6.0,0.0,MEDIUM,110.92750000000001,110.84300000000002,0.08449999999999136,-0.1910999999999791,-0.2138999999999675,0.06619999999999997,23.052,0.20781140835230216,0.13636363636363635,0
2024,Belgian Grand Prix,BOT,HUL,20,15,0.605,8.0,12.0,-4.0,HARD,109.0845,109.858,-0.7734999999999985,-0.22950000000000384,0.09940000000001455,0.05310000000000007,23.052,0.21132241519189252,0.4318181818181818,1
2024,Belgian Grand Prix,SAI,RUS,10,10,0.64,9.0,9.0,0.0,HARD,109.86,109.7065,0.15349999999999397,-0.036999999999987966,-0.025800000000001443,0.023,23.052,0.20983069361004916,0.20454545454545456,0
2024,Dutch Grand Prix,PIA,NOR,28,5,12.395,27.0,27.0,0.0,MEDIUM,74.69149999999999,74.22,0.4714999999999918,-0.2938000000000017,-0.052900000000002056,2.7840999999999796,21.163,0.28333880026509045,0.375,0
2024,Dutch Grand Prix,PIA,VER,27,6,7.196,26.0,26.0,0.0,MEDIUM,75.1165,75.041,0.07550000000000523,-0.2515000000000011,-0.03520000000000557,0.6615000000000008,21.163,0.28173570387331676,0.3611111111111111,0
2024,Dutch Grand Prix,PER,LEC,24,5,2.799,23.0,23.0,0.0,MEDIUM,75.34649999999999,75.268,0.07849999999999113,0.028500000000005698,0.014899999999999622,0.11999999999999986,21.163,0.280875687656361,0.3194444444444444,0
2024,Dutch Grand Prix,SAI,PER,29,1,2.349,28.0,28.0,0.0,MEDIUM,74.85049999999998,74.8945,-0.04400000000001114,-0.1222000000000037,-0.17009999999999603,0.013300000000000157,21.163,0.2827369222650484,0.3888888888888889,0
