year,circuit,driver,lap,compound,tire_age,stint_number,context,gap_ahead,gap_behind,threat_gap,gap_trend,deg_delta,cars_behind_pitting,pit_loss,pit_loss_fraction,circuit_median_gap,gap_is_open_now,laps_until_open,window_open_lap,opens_in_horizon,own_pace,threat_pace,closing_rate,race_progress,sc_rate,vsc_rate
2024,British Grand Prix,SAR,10,MEDIUM,10,1,tight_both,0.681,2.103,2.103,0.016,2.2677,1,22.4,0.2404,3.05,0,2.0,12.0,1,92.974,93.148,-0.1736,0.1923,0.0,0.0
2024,British Grand Prix,SAR,11,MEDIUM,11,1,tight_both,0.597,2.01,2.01,-0.246,2.1318,1,22.4,0.2404,3.05,0,1.0,12.0,1,92.937,93.039,-0.1018,0.2115,0.0,0.0
2024,British Grand Prix,SAR,12,MEDIUM,12,1,tight_both,0.778,2.059,2.059,-0.164,2.0012,1,22.4,0.2404,3.05,1,0.0,12.0,1,92.936,92.867,0.0692,0.2308,0.0,0.0
2024,British Grand Prix,SAR,13,MEDIUM,13,1,tight_both,1.049,1.899,1.899,-0.022,1.8761,1,22.4,0.2404,3.05,1,0.0,13.0,1,92.885,92.836,0.0494,0.25,0.0,0.0
2024,British Grand Prix,SAR,14,MEDIUM,14,1,tight_both,1.118,2.225,2.225,-0.0555,1.7565,0,22.4,0.2404,3.05,1,0.0,14.0,1,92.932,92.793,0.1392,0.2692,0.0,0.0
2024,British Grand Prix,SAR,15,MEDIUM,15,1,tight_both,1.396,2.853,2.853,0.083,1.6423,0,22.4,0.2404,3.05,1,0.0,15.0,1,92.85,92.827,0.0226,0.2885,0.0,0.0
2024,British Grand Prix,SAR,16,MEDIUM,16,1,tight_both,1.919,3.066,3.066,0.477,1.5335,0,22.4,0.2404,3.05,1,0.0,16.0,1,92.767,92.68,0.0868,0.3077,0.0,0.0
2024,British Grand Prix,SAR,17,MEDIUM,17,1,tight_both,2.304,2.469,2.469,0.4205,1.4302,4,22.4,0.2404,3.05,1,0.0,17.0,1,92.928,92.843,0.0846,0.3269,0.0,0.0
2024,British Grand Prix,SAR,18,MEDIUM,18,1,tight_both,1.881,2.299,2.299,-0.192,1.3323,4,22.4,0.2404,3.05,1,0.0,18.0,1,93.43,93.269,0.1606,0.3462,0.0,0.0
2024,British Grand Prix,SAR,19,MEDIUM,19,1,tight_both,1.352,1.714,1.714,-0.3835,1.2398,5,22.4,0.2404,3.05,1,0.0,19.0,1,93.802,93.667,0.1346,0.3654,0.0,0.0
2024,British Grand Prix,SAR,20,MEDIUM,20,1,tight_both,0.938,0.779,0.779,-0.3775,1.1528,5,22.4,0.2404,3.05,1,0.0,20.0,1,96.098,95.867,0.2314,0.3846,0.0,0.0
2024,British Grand Prix,SAR,21,MEDIUM,21,1,tight_both,0.924,0.631,0.631,-0.76,1.0712,1,22.4,0.2404,3.05,1,0.0,21.0,1,96.813,96.313,0.5004,0.4038,0.0,0.0
2024,British Grand Prix,SAR,22,MEDIUM,22,1,tight_both,0.664,0.571,0.571,-0.5415,0.995,1,22.4,0.2404,3.05,1,0.0,22.0,1,96.799,96.312,0.487,0.4231,0.0,0.0
2024,British Grand Prix,SAR,23,MEDIUM,23,1,tight_ahead,0.645,9.198,9.198,-0.104,0.9243,0,22.4,0.2404,3.05,0,1.0,24.0,1,96.313,97.363,-1.0504,0.4423,0.0,0.0
2024,British Grand Prix,SAR,24,MEDIUM,24,1,tight_ahead,1.057,11.644,68.581,4.2835,0.859,8,22.4,0.2404,3.05,1,0.0,24.0,1,96.232,107.986,-11.754,0.4615,0.0,0.0
2024,British Grand Prix,SAR,25,MEDIUM,25,1,tight_ahead,2.073,14.203,85.01,34.005,0.7992,17,22.4,0.2404,3.05,1,0.0,25.0,1,94.221,108.605,-14.3842,0.4808,0.0,0.0
2024,British Grand Prix,SAR,26,MEDIUM,26,1,tight_ahead,1.249,14.374,149.937,37.906,0.7448,19,22.4,0.2404,3.05,1,0.0,26.0,1,94.231,,0.0,0.5,0.0,0.0
2024,British Grand Prix,SAR,29,INTERMEDIATE,2,2,tight_both,2.225,3.435,3.435,-73.832,0.0,2,22.4,0.2404,3.05,1,0.0,29.0,1,106.614,105.229,1.385,0.5577,0.0,0.0
2024,British Grand Prix,SAR,30,INTERMEDIATE,3,2,tight_both,2.568,4.257,4.257,-79.3855,0.0,0,22.4,0.2404,3.05,1,0.0,30.0,1,108.25,106.608,1.6418,0.5769,0.0,0.0
2024,British Grand Prix,SAR,31,INTERMEDIATE,4,2,tight_both,2.84,3.624,3.624,0.992,0.0,0,22.4,0.2404,3.05,1,0.0,31.0,1,109.512,107.523,1.9892,0.5962,0.0,0.0
2024,British Grand Prix,SAR,32,INTERMEDIATE,5,2,tight_both,2.668,2.856,2.856,0.0945,0.0,0,22.4,0.2404,3.05,1,0.0,32.0,1,109.45,107.3,2.15,0.6154,0.0,0.0
2024,British Grand Prix,SAR,33,INTERMEDIATE,6,2,tight_both,3.086,2.027,2.027,-0.7005,0.0,0,22.4,0.2404,3.05,1,0.0,33.0,1,107.983,103.571,4.412,0.6346,0.0,0.0
2024,British Grand Prix,SAR,34,INTERMEDIATE,7,2,tight_both,3.046,1.901,1.901,-0.7985,0.0,0,22.4,0.2404,3.05,1,0.0,34.0,1,103.924,103.875,0.0492,0.6538,0.0,0.0
2024,British Grand Prix,SAR,35,INTERMEDIATE,8,2,tight_both,3.34,1.585,90.594,-0.4775,0.0,6,22.4,0.2404,3.05,1,0.0,35.0,1,104.7,104.566,0.134,0.6731,0.0,0.0
2024,British Grand Prix,SAR,36,INTERMEDIATE,9,2,tight_both,3.094,1.433,136.47,44.2835,0.0,14,22.4,0.2404,3.05,1,0.0,36.0,1,105.375,,0.0,0.6923,0.0,0.0
2024,British Grand Prix,SAR,37,INTERMEDIATE,10,2,tight_ahead,0.291,20.724,135.871,67.2845,0.0,18,22.4,0.2404,3.05,1,0.0,37.0,1,105.181,,0.0,0.7115,0.0,0.0
2024,British Grand Prix,SAR,40,SOFT,2,3,tight_both,0.469,2.183,2.183,-67.3815,0.4825,4,22.4,0.2404,3.05,1,0.0,40.0,1,105.298,105.139,0.1586,0.7692,0.0,0.0
2024,British Grand Prix,SAR,41,SOFT,3,3,tight_both,0.734,2.597,2.597,-80.803,0.8176,0,22.4,0.2404,3.05,0,10.0,51.0,1,102.398,102.518,-0.1196,0.7885,0.0,0.0
2024,British Grand Prix,SAR,42,SOFT,4,3,tight_both,0.613,3.39,3.39,0.7445,1.0837,0,22.4,0.2404,3.05,0,9.0,51.0,1,99.9,100.133,-0.2328,0.8077,0.0,0.0
2024,British Grand Prix,SAR,43,SOFT,5,3,tight_both,0.321,4.426,4.426,0.6035,1.2807,0,22.4,0.2404,3.05,0,8.0,51.0,1,97.453,98.19,-0.7362,0.8269,0.0,0.0
2024,British Grand Prix,SAR,44,SOFT,6,3,tight_behind,10.787,1.018,1.018,0.9145,1.4088,0,22.4,0.2404,3.05,0,7.0,51.0,1,95.724,91.288,4.4356,0.8462,0.0,0.0
2024,British Grand Prix,STR,5,MEDIUM,5,1,tight_both,2.628,0.52,0.52,-0.1005,3.0291,0,22.4,0.2404,3.05,1,0.0,5.0,1,92.653,92.644,0.0087,0.0962,0.0,0.0
2024,British Grand Prix,STR,6,MEDIUM,6,1,tight_both,3.516,0.49,0.49,-0.136,2.8659,0,22.4,0.2404,3.05,1,0.0,6.0,1,92.666,92.657,0.0088,0.1154,0.0,0.0
2024,British Grand Prix,STR,7,MEDIUM,7,1,tight_both,3.53,0.436,0.436,-0.0195,2.7082,0,22.4,0.2404,3.05,1,0.0,7.0,1,92.69,92.677,0.013,0.1346,0.0,0.0
2024,British Grand Prix,STR,8,MEDIUM,8,1,tight_both,3.806,0.648,0.648,-0.042,2.5559,0,22.4,0.2404,3.05,1,0.0,8.0,1,92.697,92.638,0.0588,0.1538,0.0,0.0
2024,British Grand Prix,STR,9,MEDIUM,9,1,tight_both,3.613,0.683,0.683,0.079,2.4091,0,22.4,0.2404,3.05,1,0.0,9.0,1,92.765,92.736,0.0288,0.1731,0.0,0.0
2024,British Grand Prix,STR,10,MEDIUM,10,1,tight_both,3.87,0.56,0.56,0.1235,2.2677,1,22.4,0.2404,3.05,0,4.0,14.0,1,92.63,92.661,-0.0308,0.1923,0.0,0.0
2024,British Grand Prix,STR,11,MEDIUM,11,1,tight_both,4.02,0.635,0.635,-0.044,2.1318,1,22.4,0.2404,3.05,0,3.0,14.0,1,92.612,92.62,-0.008,0.2115,0.0,0.0
2024,British Grand Prix,STR,12,MEDIUM,12,1,tight_both,4.024,0.509,0.509,-0.024,2.0012,1,22.4,0.2404,3.05,0,2.0,14.0,1,92.509,92.538,-0.029,0.2308,0.0,0.0
2024,British Grand Prix,STR,13,MEDIUM,13,1,tight_both,0.594,0.749,0.749,-0.0255,1.8761,1,22.4,0.2404,3.05,0,1.0,14.0,1,92.439,92.493,-0.0546,0.25,0.0,0.0
2024,British Grand Prix,STR,14,MEDIUM,14,1,tight_both,0.839,0.729,0.729,0.057,1.7565,0,22.4,0.2404,3.05,1,0.0,14.0,1,92.527,92.426,0.101,0.2692,0.0,0.0
2024,British Grand Prix,STR,15,MEDIUM,15,1,tight_both,0.733,0.752,0.752,0.11,1.6423,0,22.4,0.2404,3.05,1,0.0,15.0,1,92.597,92.471,0.126,0.2885,0.0,0.0
2024,British Grand Prix,STR,16,MEDIUM,16,1,tight_both,0.901,0.855,0.855,0.0015,1.5335,0,22.4,0.2404,3.05,1,0.0,16.0,1,92.603,92.518,0.0854,0.3077,0.0,0.0
2024,British Grand Prix,STR,17,MEDIUM,17,1,tight_both,1.334,0.589,0.589,0.063,1.4302,4,22.4,0.2404,3.05,1,0.0,17.0,1,92.767,92.671,0.0958,0.3269,0.0,0.0
2024,British Grand Prix,STR,18,MEDIUM,18,1,tight_both,1.172,0.634,0.634,-0.0815,1.3323,4,22.4,0.2404,3.05,1,0.0,18.0,1,93.437,93.28,0.1568,0.3462,0.0,0.0
2024,British Grand Prix,STR,19,MEDIUM,19,1,tight_both,1.182,0.513,0.513,-0.1105,1.2398,5,22.4,0.2404,3.05,1,0.0,19.0,1,93.977,93.625,0.3514,0.3654,0.0,0.0
2024,British Grand Prix,STR,20,MEDIUM,20,1,tight_both,0.498,0.452,0.452,-0.038,1.1528,5,22.4,0.2404,3.05,1,0.0,20.0,1,96.962,96.103,0.8594,0.3846,0.0,0.0
2024,British Grand Prix,STR,21,MEDIUM,21,1,tight_both,0.79,0.885,0.885,-0.091,1.0712,1,22.4,0.2404,3.05,1,0.0,21.0,1,97.93,96.96,0.9706,0.4038,0.0,0.0
2024,British Grand Prix,STR,22,MEDIUM,22,1,tight_both,0.612,1.071,1.071,0.186,0.995,1,22.4,0.2404,3.05,1,0.0,22.0,1,97.97,97.063,0.9076,0.4231,0.0,0.0
2024,British Grand Prix,STR,23,MEDIUM,23,1,tight_both,1.081,1.115,1.115,0.3095,0.9243,0,22.4,0.2404,3.05,1,0.0,23.0,1,97.327,96.651,0.6754,0.4423,0.0,0.0
2024,British Grand Prix,STR,24,MEDIUM,24,1,tight_both,1.578,0.636,0.636,0.115,0.859,8,22.4,0.2404,3.05,1,0.0,24.0,1,96.781,96.194,0.5872,0.4615,0.0,0.0
2024,British Grand Prix,STR,25,MEDIUM,25,1,tight_both,1.242,0.758,89.24,-0.2175,0.7992,17,22.4,0.2404,3.05,1,0.0,25.0,1,94.185,108.605,-14.4204,0.4808,0.0,0.0
2024,British Grand Prix,STR,28,INTERMEDIATE,2,2,tight_ahead,1.269,10.734,24.79,35.8445,0.0,11,22.4,0.2404,3.05,0,6.0,34.0,1,101.079,103.407,-2.328,0.5385,0.0,0.0
2024,British Grand Prix,STR,29,INTERMEDIATE,3,2,tight_ahead,1.62,10.814,10.814,-66.6175,0.0,2,22.4,0.2404,3.05,0,5.0,34.0,1,102.904,105.267,-2.363,0.5577,0.0,0.0
2024,British Grand Prix,STR,30,INTERMEDIATE,4,2,tight_ahead,1.875,10.325,10.325,-75.0575,0.0,0,22.4,0.2404,3.05,0,4.0,34.0,1,104.585,107.063,-2.4784,0.5769,0.0,0.0
2024,British Grand Prix,STR,31,INTERMEDIATE,5,2,tight_ahead,2.315,9.407,9.407,-7.2325,0.0,0,22.4,0.2404,3.05,0,3.0,34.0,1,106.128,108.441,-2.3134,0.5962,0.0,0.0
2024,British Grand Prix,STR,32,INTERMEDIATE,6,2,tight_ahead,2.726,8.552,8.552,-0.7035,0.0,0,22.4,0.2404,3.05,0,2.0,34.0,1,106.714,108.277,-1.563,0.6154,0.0,0.0
2024,British Grand Prix,STR,33,INTERMEDIATE,7,2,tight_ahead,3.254,8.601,8.601,-0.8865,0.0,0,22.4,0.2404,3.05,0,1.0,34.0,1,103.301,107.312,-4.0116,0.6346,0.0,0.0
2024,British Grand Prix,STR,34,INTERMEDIATE,8,2,tight_ahead,3.162,8.805,8.805,-0.403,0.0,0,22.4,0.2404,3.05,1,0.0,34.0,1,103.706,103.279,0.4266,0.6538,0.0,0.0
2024,British Grand Prix,STR,35,INTERMEDIATE,9,2,tight_ahead,3.542,8.634,8.634,0.1265,0.0,6,22.4,0.2404,3.05,1,0.0,35.0,1,103.942,103.54,0.4018,0.6731,0.0,0.0
2024,British Grand Prix,STR,36,INTERMEDIATE,10,2,tight_ahead,3.498,8.147,163.794,0.0165,0.0,14,22.4,0.2404,3.05,1,0.0,36.0,1,104.213,,0.0,0.6923,0.0,0.0
2024,British Grand Prix,STR,37,INTERMEDIATE,11,2,tight_ahead,3.666,8.069,164.577,77.4945,0.0,18,22.4,0.2404,3.05,1,0.0,37.0,1,104.07,,0.0,0.7115,0.0,0.0
2024,British Grand Prix,STR,38,INTERMEDIATE,12,2,tight_ahead,4.185,7.38,191.933,77.9715,0.0,18,22.4,0.2404,3.05,1,0.0,38.0,1,103.326,,0.0,0.7308,0.0,0.0
2024,British Grand Prix,STR,41,MEDIUM,2,3,tight_both,4.073,4.465,4.465,-93.982,3.5511,0,22.4,0.2404,3.05,1,0.0,41.0,1,103.398,102.465,0.933,0.7885,0.0,0.0
2024,British Grand Prix,STR,42,MEDIUM,3,3,tight_both,3.533,4.471,4.471,-20.4945,3.3717,0,22.4,0.2404,3.05,1,0.0,42.0,1,100.817,100.081,0.7364,0.8077,0.0,0.0
2024,British Grand Prix,STR,43,MEDIUM,4,3,tight_both,3.893,4.373,4.373,0.251,3.1977,0,22.4,0.2404,3.05,1,0.0,43.0,1,98.685,97.965,0.7196,0.8269,0.0,0.0
2024,British Grand Prix,STR,44,MEDIUM,5,3,tight_both,3.531,4.273,4.273,-0.046,3.0291,0,22.4,0.2404,3.05,1,0.0,44.0,1,96.849,96.248,0.6014,0.8462,0.0,0.0
2024,British Grand Prix,TSU,5,MEDIUM,5,1,tight_both,0.72,0.868,0.868,0.103,3.0291,0,22.4,0.2404,3.05,0,9.0,14.0,1,93.147,93.197,-0.05,0.0962,0.0,0.0
2024,British Grand Prix,TSU,6,MEDIUM,6,1,tight_both,0.661,1.268,1.268,0.067,2.8659,0,22.4,0.2404,3.05,0,8.0,14.0,1,93.012,93.109,-0.0973,0.1154,0.0,0.0
2024,British Grand Prix,TSU,7,MEDIUM,7,1,tight_both,0.766,1.39,1.39,0.3195,2.7082,0,22.4,0.2404,3.05,0,7.0,14.0,1,92.932,93.09,-0.1578,0.1346,0.0,0.0
2024,British Grand Prix,TSU,8,MEDIUM,8,1,tight_both,0.893,1.565,1.565,0.261,2.5559,0,22.4,0.2404,3.05,0,6.0,14.0,1,92.853,93.046,-0.1934,0.1538,0.0,0.0
2024,British Grand Prix,TSU,9,MEDIUM,9,1,tight_both,0.884,1.928,1.928,0.1485,2.4091,0,22.4,0.2404,3.05,0,5.0,14.0,1,92.765,92.931,-0.1662,0.1731,0.0,0.0
2024,British Grand Prix,TSU,10,MEDIUM,10,1,tight_both,1.581,1.563,1.563,0.269,2.2677,1,22.4,0.2404,3.05,0,4.0,14.0,1,92.646,92.906,-0.2598,0.1923,0.0,0.0
2024,British Grand Prix,TSU,11,MEDIUM,11,1,tight_both,1.838,1.739,1.739,-0.001,2.1318,1,22.4,0.2404,3.05,0,3.0,14.0,1,92.812,92.951,-0.139,0.2115,0.0,0.0
2024,British Grand Prix,TSU,12,MEDIUM,12,1,tight_both,2.193,1.524,1.524,-0.0945,2.0012,1,22.4,0.2404,3.05,0,2.0,14.0,1,92.851,92.945,-0.0942,0.2308,0.0,0.0
2024,British Grand Prix,TSU,13,MEDIUM,13,1,tight_both,2.707,1.262,1.262,-0.0195,1.8761,1,22.4,0.2404,3.05,0,1.0,14.0,1,92.844,92.87,-0.0268,0.25,0.0,0.0
2024,British Grand Prix,TSU,14,MEDIUM,14,1,tight_both,3.055,1.069,1.069,-0.2385,1.7565,0,22.4,0.2404,3.05,1,0.0,14.0,1,92.925,92.865,0.0606,0.2692,0.0,0.0
2024,British Grand Prix,TSU,15,MEDIUM,15,1,tight_both,3.385,0.745,0.745,-0.2275,1.6423,0,22.4,0.2404,3.05,1,0.0,15.0,1,92.957,92.786,0.1718,0.2885,0.0,0.0
2024,British Grand Prix,TSU,16,MEDIUM,16,1,tight_both,4.004,0.714,0.714,-0.2585,1.5335,0,22.4,0.2404,3.05,1,0.0,16.0,1,92.788,92.624,0.1636,0.3077,0.0,0.0
2024,British Grand Prix,TSU,17,MEDIUM,17,1,tight_both,3.728,0.849,0.849,-0.1775,1.4302,4,22.4,0.2404,3.05,1,0.0,17.0,1,92.868,92.663,0.205,0.3269,0.0,0.0
2024,British Grand Prix,TSU,18,MEDIUM,18,1,tight_both,3.24,0.78,0.78,0.052,1.3323,4,22.4,0.2404,3.05,1,0.0,18.0,1,93.26,93.125,0.135,0.3462,0.0,0.0
2024,British Grand Prix,TSU,19,MEDIUM,19,1,tight_both,0.555,0.814,0.814,0.033,1.2398,5,22.4,0.2404,3.05,1,0.0,19.0,1,93.732,93.635,0.0964,0.3654,0.0,0.0
2024,British Grand Prix,TSU,20,MEDIUM,20,1,tight_both,0.452,0.469,0.469,-0.0175,1.1528,5,22.4,0.2404,3.05,1,0.0,20.0,1,96.103,96.052,0.051,0.3846,0.0,0.0
2024,British Grand Prix,TSU,21,MEDIUM,21,1,tight_both,0.885,0.391,0.391,-0.1555,1.0712,1,22.4,0.2404,3.05,1,0.0,21.0,1,96.96,96.905,0.0552,0.4038,0.0,0.0
2024,British Grand Prix,TSU,22,MEDIUM,22,1,tight_both,1.071,0.796,0.796,-0.2115,0.995,1,22.4,0.2404,3.05,1,0.0,22.0,1,97.063,96.998,0.0646,0.4231,0.0,0.0
2024,British Grand Prix,TSU,23,MEDIUM,23,1,tight_both,1.115,0.581,0.581,0.1635,0.9243,0,22.4,0.2404,3.05,1,0.0,23.0,1,96.651,96.641,0.0106,0.4423,0.0,0.0
2024,British Grand Prix,TSU,24,MEDIUM,24,1,tight_both,0.636,0.435,0.435,0.095,0.859,8,22.4,0.2404,3.05,1,0.0,24.0,1,96.194,96.154,0.0398,0.4615,0.0,0.0
2024,British Grand Prix,TSU,25,MEDIUM,25,1,tight_both,0.758,0.574,88.482,-0.1805,0.7992,17,22.4,0.2404,3.05,1,0.0,25.0,1,94.098,108.605,-14.5068,0.4808,0.0,0.0
2024,British Grand Prix,TSU,26,MEDIUM,26,1,tight_both,1.642,1.085,154.791,43.9505,0.7448,19,22.4,0.2404,3.05,1,0.0,26.0,1,93.818,,0.0,0.5,0.0,0.0
2024,British Grand Prix,TSU,29,INTERMEDIATE,2,2,tight_both,0.953,3.701,3.701,-70.5055,0.0,2,22.4,0.2404,3.05,0,5.0,34.0,1,104.883,105.911,-1.0286,0.5577,0.0,0.0
2024,British Grand Prix,TSU,30,INTERMEDIATE,3,2,tight_both,1.343,4.005,4.005,-83.7395,0.0,0,22.4,0.2404,3.05,0,4.0,34.0,1,106.811,107.464,-0.6532,0.5769,0.0,0.0
2024,British Grand Prix,TSU,31,INTERMEDIATE,4,2,tight_both,1.902,3.879,3.879,-4.8875,0.0,0,22.4,0.2404,3.05,0,3.0,34.0,1,108.31,108.996,-0.6862,0.5962,0.0,0.0
2024,British Grand Prix,TSU,32,INTERMEDIATE,5,2,tight_both,2.668,3.727,3.727,0.089,0.0,0,22.4,0.2404,3.05,0,2.0,34.0,1,108.329,108.888,-0.5588,0.6154,0.0,0.0
2024,British Grand Prix,TSU,33,INTERMEDIATE,6,2,tight_both,3.385,3.568,3.568,-0.139,0.0,0,22.4,0.2404,3.05,0,1.0,34.0,1,107.595,108.198,-0.6028,0.6346,0.0,0.0
2024,British Grand Prix,TSU,34,INTERMEDIATE,7,2,tight_both,3.933,3.861,3.861,-0.1555,0.0,0,22.4,0.2404,3.05,1,0.0,34.0,1,103.901,103.47,0.4312,0.6538,0.0,0.0
2024,British Grand Prix,TSU,35,INTERMEDIATE,8,2,tight_both,4.464,4.281,4.281,0.067,0.0,6,22.4,0.2404,3.05,0,1.0,36.0,1,104.136,104.168,-0.032,0.6731,0.0,0.0
2024,British Grand Prix,TSU,36,INTERMEDIATE,9,2,tight_both,4.677,4.63,150.97,0.3565,0.0,14,22.4,0.2404,3.05,1,0.0,36.0,1,104.499,,0.0,0.6923,0.0,0.0
2024,British Grand Prix,TSU,37,INTERMEDIATE,10,2,tight_behind,5.028,3.805,151.48,73.5545,0.0,18,22.4,0.2404,3.05,1,0.0,37.0,1,104.373,,0.0,0.7115,0.0,0.0
2024,British Grand Prix,TSU,40,SOFT,2,3,tight_behind,5.589,0.59,0.59,-69.649,0.4825,4,22.4,0.2404,3.05,1,0.0,40.0,1,105.183,104.814,0.3684,0.7692,0.0,0.0
2024,British Grand Prix,TSU,41,SOFT,3,3,tight_behind,5.807,0.493,0.493,-89.4745,0.8176,0,22.4,0.2404,3.05,1,0.0,41.0,1,102.69,101.952,0.7382,0.7885,0.0,0.0
2024,British Grand Prix,TSU,42,SOFT,4,3,tight_behind,5.959,0.632,0.632,-5.8445,1.0837,0,22.4,0.2404,3.05,1,0.0,42.0,1,100.307,99.48,0.8274,0.8077,0.0,0.0
2024,British Grand Prix,TSU,43,SOFT,5,3,tight_behind,6.09,0.529,0.529,0.021,1.2807,0,22.4,0.2404,3.05,1,0.0,43.0,1,98.151,97.517,0.6346,0.8269,0.0,0.0
2024,British Grand Prix,TSU,44,SOFT,6,3,tight_behind,7.042,0.387,0.387,0.018,1.4088,0,22.4,0.2404,3.05,1,0.0,44.0,1,96.463,95.973,0.4898,0.8462,0.0,0.0
2024,British Grand Prix,VER,5,MEDIUM,5,1,tight_both,1.56,0.823,0.823,-0.083,3.0291,0,22.4,0.2404,3.05,0,9.0,14.0,1,91.969,92.052,-0.083,0.0962,0.0,0.0
2024,British Grand Prix,VER,6,MEDIUM,6,1,tight_both,1.525,1.008,1.008,-0.0095,2.8659,0,22.4,0.2404,3.05,0,8.0,14.0,1,91.921,91.968,-0.0467,0.1154,0.0,0.0
2024,British Grand Prix,VER,7,MEDIUM,7,1,tight_both,1.785,1.144,1.144,0.0615,2.7082,0,22.4,0.2404,3.05,0,7.0,14.0,1,91.879,91.953,-0.0744,0.1346,0.0,0.0
2024,British Grand Prix,VER,8,MEDIUM,8,1,tight_both,2.063,1.124,1.124,0.1605,2.5559,0,22.4,0.2404,3.05,0,6.0,14.0,1,91.911,91.93,-0.0186,0.1538,0.0,0.0
2024,British Grand Prix,VER,9,MEDIUM,9,1,tight_both,2.382,1.217,1.217,0.058,2.4091,0,22.4,0.2404,3.05,0,5.0,14.0,1,91.879,91.935,-0.0564,0.1731,0.0,0.0
2024,British Grand Prix,VER,10,MEDIUM,10,1,tight_both,2.528,1.386,1.386,0.0365,2.2677,1,22.4,0.2404,3.05,0,4.0,14.0,1,91.869,91.935,-0.0664,0.1923,0.0,0.0
2024,British Grand Prix,VER,11,MEDIUM,11,1,tight_both,2.851,1.324,1.324,0.131,2.1318,1,22.4,0.2404,3.05,0,3.0,14.0,1,91.846,91.958,-0.1126,0.2115,0.0,0.0
2024,British Grand Prix,VER,12,MEDIUM,12,1,tight_both,3.182,1.148,1.148,0.0535,2.0012,1,22.4,0.2404,3.05,0,2.0,14.0,1,91.865,91.929,-0.0632,0.2308,0.0,0.0
2024,British Grand Prix,VER,13,MEDIUM,13,1,tight_both,3.06,0.861,0.861,-0.119,1.8761,1,22.4,0.2404,3.05,0,1.0,14.0,1,91.857,91.858,-0.0008,0.25,0.0,0.0
2024,British Grand Prix,VER,14,MEDIUM,14,1,tight_both,3.151,0.568,0.568,-0.2315,1.7565,0,22.4,0.2404,3.05,1,0.0,14.0,1,91.801,91.749,0.0526,0.2692,0.0,0.0
2024,British Grand Prix,VER,15,MEDIUM,15,1,tight_both,0.735,1.429,1.429,-0.29,1.6423,0,22.4,0.2404,3.05,0,1.0,16.0,1,91.765,91.784,-0.0196,0.2885,0.0,0.0
2024,British Grand Prix,VER,16,MEDIUM,16,1,tight_both,1.549,1.043,1.043,0.284,1.5335,0,22.4,0.2404,3.05,1,0.0,16.0,1,91.882,91.725,0.1574,0.3077,0.0,0.0
2024,British Grand Prix,VER,17,MEDIUM,17,1,tight_ahead,0.328,5.503,5.503,0.2375,1.4302,4,22.4,0.2404,3.05,0,1.0,18.0,1,92.021,92.217,-0.196,0.3269,0.0,0.0
2024,British Grand Prix,VER,18,MEDIUM,18,1,tight_both,2.231,3.641,3.641,2.037,1.3323,4,22.4,0.2404,3.05,1,0.0,18.0,1,92.714,92.591,0.123,0.3462,0.0,0.0
2024,British Grand Prix,VER,19,MEDIUM,19,1,tight_both,3.988,1.666,1.666,1.299,1.2398,5,22.4,0.2404,3.05,1,0.0,19.0,1,93.597,93.003,0.5938,0.3654,0.0,0.0
2024,British Grand Prix,VER,20,MEDIUM,20,1,tight_both,2.168,1.096,1.096,-1.9185,1.1528,5,22.4,0.2404,3.05,1,0.0,20.0,1,95.754,94.684,1.07,0.3846,0.0,0.0
2024,British Grand Prix,VER,21,MEDIUM,21,1,tight_both,2.903,1.115,1.115,-1.2725,1.0712,1,22.4,0.2404,3.05,1,0.0,21.0,1,96.726,95.608,1.1174,0.4038,0.0,0.0
2024,British Grand Prix,VER,22,MEDIUM,22,1,tight_both,3.463,1.368,1.368,-0.2755,0.995,1,22.4,0.2404,3.05,1,0.0,22.0,1,96.922,95.819,1.1038,0.4231,0.0,0.0
2024,British Grand Prix,VER,23,MEDIUM,23,1,tight_both,4.109,1.522,1.522,0.136,0.9243,0,22.4,0.2404,3.05,1,0.0,23.0,1,96.231,95.404,0.827,0.4423,0.0,0.0
2024,British Grand Prix,VER,24,MEDIUM,24,1,tight_behind,5.161,1.236,20.14,0.2035,0.859,8,22.4,0.2404,3.05,0,1.0,25.0,1,95.426,96.403,-0.9774,0.4615,0.0,0.0
2024,British Grand Prix,VER,25,MEDIUM,25,1,tight_behind,6.443,0.316,110.246,9.386,0.7992,17,22.4,0.2404,3.05,1,0.0,25.0,1,93.533,108.605,-15.0726,0.4808,0.0,0.0
2024,British Grand Prix,VER,28,INTERMEDIATE,2,2,tight_both,3.642,3.71,5.266,36.712,0.0,11,22.4,0.2404,3.05,0,9.0,37.0,1,100.377,100.864,-0.4866,0.5385,0.0,0.0
2024,British Grand Prix,VER,29,INTERMEDIATE,3,2,tight_both,4.755,2.582,2.582,-86.529,0.0,2,22.4,0.2404,3.05,0,8.0,37.0,1,102.184,103.748,-1.5638,0.5577,0.0,0.0
2024,British Grand Prix,VER,30,INTERMEDIATE,4,2,tight_behind,6.386,1.721,1.721,-90.544,0.0,0,22.4,0.2404,3.05,0,7.0,37.0,1,103.886,105.435,-1.5486,0.5769,0.0,0.0
